GISPlotID,Rest/Ref,Age (yr),Date,Site Name,Area,Plot,PHAU,SPAL,SPPA,DISP,SOSE,IVFR,SADE,JUGE,ATPA,BAHA,SUMA,SPMA,CAEX,SULI,DACA,ARVU,AMAR,ALPE,RHTY,RHCO,LICA,LOJA,ROMU,ELUM,SCSC,PAVI,POCU,DICL,TORA,IPSA,MEAL,AMBR,STHE,DISA,CAED,RUSP,PORA,SYTE,Poaceae,TRPR,UNKNOWN,ALGAE,CEOR,Total Cover,Unveg,WRK,GRB,Lit,CrabBur,Snail_COUNT ,Mussel_Count,Mussel_L1(cm),Mussel_L2(cm),Mussel_L3(cm),Mussel_L4(cm),Mussel_L5(cm),Avg_Mussel_L,SPAL Stem Count,Flower Spp,SPAL_H1 (cm),SPAL_H2 (cm),SPAL_H3 (cm),SPAL_H4 (cm),SPAL_H5 (cm),Avg_SPAL_H,SPAL_D1(mm),SPAL_D2(mm),SPAL_D3(mm),SPAL_D4(mm),SPAL_D5 (mm),Avg_SPAL_D,SPPA Stem Count,Flower Count,SPPA_H1,SPPA_H2,SPPA_H3,SPPA_H4,SPPA_H5,Avg_SPPA_L,SPPA_D1,SPPA_D2,SPPA_D3,SPPA_D4,SPPA_D5,Avg_SPPA_D,DISP Stem Count,Flower Count,DISP_H1(cm),DISP_H2(cm),DISP_H3(cm),DISP_H4(cm),DISP_H5(cm),Avg_DISP_H,DISP_D1(cm),DISP_D2(cm),DISP_D3(cm),DISP_D4(cm),DISP_D5(cm),Avg_DISP_D,JUGE Stem Count,Flowers,JUGE_H1,JUGE_H2,JUGE_H3,JUGE_H4,JUGE_H5,Avg_JUGE_H,JUGE_D1,JUGE_D2,JUGE_D3,JUGE_D4,JUGE_D5,Avg_JUGE_D,PHAU Stem Count,Flowers,PHAU_H1,PHAU_H2,PHAU_H3,PHAU_H4,PHAU_H5,Avg_PHAU_H,PHAU_D1,PHAU_D2,PHAU_D3,PHAU_D4,PHAU_D5,Avg_PHAU_D,Elevation ft,GIS Plot ID,check,ForSummary
Bayswater_77,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,2,2.5,0,18.75,18.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,8.75,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,"DISP, SPPA, SOSE",0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.089,0,,Post 2019HM Reference
Bayswater_78,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,3,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,62.5,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.581,0,,Post 2019HM Reference
Bayswater_79,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,4,8.75,0,2.5,8.75,37.5,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.25,18.75,0,8.75,0,0,0,0,0,0,0,0,0,0,0,"DISP, SOSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.978,0,,Post 2019HM Reference
Bayswater_80,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,5,8.75,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37.5,37.5,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405,0,,Post 2019HM Reference
Bayswater_81,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,6,0,0,37.5,37.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,"DISP, SPPA",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.844,0,,Post 2019HM Reference
Bayswater_82,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,7,0,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2.5,2.5,0,8.75,0,0,0,0,0,0,0,0,0,0,"DISP, SPPA",0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.953,0,,Post 2019HM Reference
Bayswater_83,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,8,0,0,0,37.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,DISP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.696,0,,Post 2019HM Reference
Bayswater_84,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,9,0,0,18.75,37.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,DISP,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.668,0,,Post 2019HM Reference
Bayswater_85,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,10,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8.75,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.657,0,,Post 2019HM Reference
Bayswater_86,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,11,0,0,18.75,37.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.677,0,,Post 2019HM Reference
Bayswater_87,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,12,0,0,18.75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0,62.5,2,0,0,0,0,0,0,0,0,0,0,0,DISP,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447,0,,Post 2019HM Reference
Bayswater_88,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,13,0,0,18.75,37.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.25,0,2.5,0,0,0,0,0,0,0,0,0,0,0,5,DISP,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.567,0,,Post 2019HM Reference
Bayswater_89,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,14,0,0,37.5,37.5,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,2.5,0,0,8.75,0,0,0,0,0,0,0,0,0,0,DISP,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.514,0,,Post 2019HM Reference
Bayswater_90,Reference,Post 2019,9/27/2019,Bayswater,HM Reference,15,0,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8.75,0,0,8.75,0,0,0,0,0,0,0,0,0,0,DISP,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.424,0,,Post 2019HM Reference
Bayswater_91,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,1,18.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,37.5,37.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.864,0,,Post 2019LM Restored
Bayswater_92,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,2,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1.5,1,1.5,7.3,2.66,0.16,0.13,0.2,0.23,0.21,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.881,0,,Post 2019LM Restored
Bayswater_93,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,3,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,21.25,87.5,0,0,0,0,0,0,0,0,0,0,0,0,31,SPAL,8.3,13.8,2.5,11.5,11.1,9.44,0.31,0.31,0.25,0.35,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.859,0,,Post 2019LM Restored
Bayswater_94,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,4,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,4.8,2,3,3.8,3.92,0.3,0.24,0.24,0.24,0.24,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.811,0,,Post 2019LM Restored
Bayswater_95,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,5,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,87.5,0,2.5,0,7,0,0,0,0,0,0,0,0,39,SPAL,28.5,9,15.4,10.2,19.8,16.58,0.33,0.31,0.38,0.39,0.39,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217,0,,Post 2019LM Restored
Bayswater_96,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,6,2.5,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,87.5,0,0.5,0,1,0,0,0,0,0,0,0,0,20,SPAL,5,7.4,29.5,17,8.8,13.54,0.18,0.2,0.25,0.3,0.23,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031,0,,Post 2019LM Restored
Bayswater_97,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,7,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,87.5,0.5,0.5,0.5,5,0,0,0,0,0,0,0,0,17,0,10.4,5,2.5,1.8,5,4.94,0.32,0.43,0.16,0.34,0.17,0.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.566,0,,Post 2019LM Restored
Bayswater_98,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,8,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,87.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,2,2.9,4.3,1.1,2,2.46,0.15,0.15,0.16,0.15,0.09,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.978,0,,Post 2019LM Restored
Bayswater_99,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,9,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,87.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,23,SPAL,8.3,6.5,14,8.5,5,8.46,0.16,0.2,0.21,0.15,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.987,0,,Post 2019LM Restored
Bayswater_100,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,10,0,18.75,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,87.5,0,2.5,0,0,0,0,0,0,0,0,0,0,81,SPAL,31.2,17.5,3.8,35.5,30,23.6,0.3,0.21,0.35,0.3,0.33,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.813,0,,Post 2019LM Restored
Bayswater_101,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,11,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0.5,0,1,0,0,0,0,0,0,0,0,52,SPAL,8.5,29.3,10,21,6.3,15.02,0.32,0.35,0.28,0.31,0.38,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.514,0,,Post 2019LM Restored
Bayswater_102,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,12,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,37,SPAL,1,17.7,27.8,21,3,14.1,0.24,0.36,0.32,0.3,0.19,0.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697,0,,Post 2019LM Restored
Bayswater_103,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,13,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,87.5,0,0.5,0,0,0,0,0,0,0,0,0,0,4,0,0.7,0.1,3,1.5,0,1.06,0.2,0.22,0.2,0.17,0,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.763,0,,Post 2019LM Restored
Bayswater_104,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,14,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0.5,0,0,0,0,0,0,0,0,0,0,4,0,2,1.5,1,12.5,0,3.4,0.32,0.2,0.25,0.28,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818,0,,Post 2019LM Restored
Bayswater_105,Restored,Post 2019,9/27/2019,Bayswater,LM Restored,15,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3.5,2.5,6,2,2,3.2,0.2,0.21,0.32,0.21,0.24,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214,0,,Post 2019LM Restored
Bayswater_106,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,1,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,18.75,0,8.75,0,0,0,20,0,0,0,0,0,0,18,SPAL,60.8,63.3,45.5,63,55.5,57.62,0.35,0.92,0.89,0.43,0.35,0.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509,0,,Post 2019LM Reference
Bayswater_107,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,2,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,62.5,0,2.5,0,4,0,16,0,0,0,0,0,0,75,SPAL,132,123.5,126.5,110.4,104.9,119.46,0.73,0.6,0.32,0.62,0.41,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821,0,,Post 2019LM Reference
Bayswater_108,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,3,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,37.5,0,2.5,0,0,0,71,0,0,0,0,0,0,48,SPAL,161.5,158.4,126.1,169.7,141.5,151.44,0.64,0.63,0.78,0.88,0.76,0.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917,0,,Post 2019LM Reference
Bayswater_109,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,4,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,8.75,0,8.75,0,2,0,16,0,0,0,0,0,0,40,SPAL,54.8,131.5,189.4,81.4,74.5,106.32,0.65,0.8,0.82,0.59,0.49,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.675,0,,Post 2019LM Reference
Bayswater_110,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,5,2.5,0,0,0,0,18.75,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,18.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.499,0,,Post 2019LM Reference
Bayswater_111,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,6,0,62.5,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87.5,0,0.5,0,4,0,38,0,0,0,0,0,0,45,SPAL,56.6,100.4,114.2,91.1,104.2,93.3,0.5,0.45,0.54,0.39,0.56,0.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,,Post 2019LM Reference
Bayswater_112,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,7,0,37.5,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,87.5,0,8.75,0,1,0,8,0,0,0,0,0,0,32,0,69.8,55.3,11,70.6,12.4,43.82,0.56,0.48,0.49,0.55,0.26,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571,0,,Post 2019LM Reference
Bayswater_113,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,8,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,87.5,0,2.5,0,0,0,200,0,0,0,0,0,0,54,0,125.6,125,137.1,133.5,98.3,123.9,0.44,0.58,0.65,0.57,0.41,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546,0,,Post 2019LM Reference
Bayswater_114,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,9,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,87.5,0,0.5,0,2,0,260,0,0,0,0,0,0,56,0,166.2,129.9,171.1,153.8,137.4,151.68,0.69,0.49,0.63,0.79,0.64,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,,Post 2019LM Reference
